hu1,hu2,hu3,hu4,hu5,hu6,hu7,sample,class
3.1779173617268204,13.648624768857173,18.31805265655546,17.761995797986906,-36.45248623631252,-24.98701962216336,-35.81316079064245,3245,1
3.177409962858234,13.513527954245447,17.66616699104348,16.651377862491387,-34.397347594134715,23.473975809653815,-33.825192622570796,2929,1
3.177324676638504,13.831640026266061,16.858894027697627,16.016661854962674,32.50633133176091,23.173810847704118,-32.79069801974559,1749,1
3.1777327750615383,13.763232012364998,17.84716218374095,17.633991571319633,-35.38842285578571,24.83570174410757,-35.97904201079803,3112,1
3.177976940827312,14.261438695087925,18.292894606497594,18.136203580860723,-36.44350042420453,-25.271020549179084,-36.58020392112562,545,1
3.177944544157677,13.767350355589581,19.712372102169468,17.88133527678511,-36.67829262595412,25.09265030581763,-38.33881299538491,2273,1
3.176968086005675,13.18687686113741,17.436678199767737,15.744412792039837,-32.41631227262545,-22.961533601726938,-32.5875545395651,1405,1
3.177650164827414,14.686922511004095,19.11365939100794,18.317581133205096,37.60646678232103,25.713692852933747,37.04927825479307,756,1
3.1780799062762677,13.918785887376249,18.874695226654065,17.660848979369785,36.03212469727249,24.63106668914666,36.13922053414616,3700,1
3.1780373115308604,14.546009023819867,18.779615833450077,16.897311437300317,-35.29386740638898,25.272147051384806,-34.7530629982133,2222,1
3.177960808213665,13.79457491717058,18.616251154504887,20.288128805372157,39.74061523659211,-27.24809536832426,-41.172867485930134,2643,1
3.1778712880408446,14.14218759463236,18.572398283571026,17.341301882844213,35.33081021889707,25.038557420017185,35.72565716126364,1925,1
3.177861624154825,14.257075110345363,18.958265753339777,17.88898401712996,37.60015842838479,-25.045311471402258,36.31318730936745,584,1
3.177516029923741,13.879347249030978,17.172187813531195,16.260370609396528,-33.189505455486234,-23.378100832441124,33.07878708774213,2797,1
3.17764362613658,13.576245216018929,17.489441845188015,16.9555465647981,-34.18586833762535,-23.825322469034216,-34.90350653491682,714,1
3.1774437314512487,13.882080336056287,17.257334621090216,16.033888031569127,-32.925156266115515,23.390848906516247,-32.76408195775775,1622,1
3.1780448919896847,15.11526937734235,18.30461572640428,17.82637354491318,-35.90917637250913,25.523531409850538,-36.44971610330443,2085,1
3.1772938731820997,13.154973657639442,17.171505837492038,16.065706482066396,34.25309555263889,-22.67463372006976,32.68447089294491,3426,1
3.177560967792427,13.71408288092276,17.49713950593569,16.173726845385488,-33.111574784156225,-23.038543088511663,33.221554385892624,2815,1
3.1777091840963347,13.395501823703434,18.411855038191,18.016679753965445,-36.23332541123504,24.97672082227571,37.21238257860821,351,1
3.176825302315626,13.029388789708578,18.405746127124655,15.312036130803945,32.435799451846954,-21.848342705396025,32.24692348324986,3159,1
3.1765799979974036,13.217678533196404,16.527446833206014,15.401894074348007,31.759239420594383,22.492026493575583,-31.405442401759874,3526,1
3.177480789974993,13.458612648774885,17.10274162629684,15.892984070895483,-32.4248098768781,-22.890823708076912,-32.81048151837488,1757,1
3.1777341285152625,12.958144232017833,18.138048913332906,17.066094978451837,34.71438867925797,24.62335936430387,-35.02682195246419,733,1
3.1779498480697526,14.267016712460956,18.346200890601224,17.693038800951832,35.91200902632698,24.853050877519173,-35.82332980769154,2379,1
3.1764928295788977,13.097303609132135,16.866400243975473,15.22707761509578,31.67396704787191,-21.77708113749478,-31.311258394380342,1084,1
3.176872067861734,13.110317115679539,17.02107235139789,15.441497170472704,-31.6891795753527,-21.998161342640703,32.24191559387448,956,1
3.177820619850843,14.20356167929297,17.730604586477337,17.173220644537523,34.66358987732977,-24.937249287984276,-35.01996948390607,1843,1
3.1759693927237413,14.215994753186436,16.117291908181215,15.10152010278387,30.74721392951085,22.340614539050513,-31.11731411723589,1076,1
3.1765225223614277,13.065966080973018,16.327651299779262,15.075915281842635,-31.10439330832106,-21.737570131947496,-30.832245534335048,1151,1
3.1777344355900548,13.814415803304843,18.382014726829173,17.448403789213014,-35.47125951750128,24.761931758886714,35.567594594949135,135,1
3.1764719973627726,12.91405093206637,16.333053164774068,15.523614868882225,31.56485372303425,21.999256855786285,-31.647981657141035,1193,1
3.176674262907811,13.628148855582305,17.204389572863903,15.723754186112146,32.214962930920635,22.541383292908314,-32.6528505310465,1425,1
3.177987394388649,14.310863054526381,19.468171375449966,17.406702054571177,-35.93541453378691,24.68920958223603,36.07637979725069,3633,1
3.1779011894907345,13.923755998499692,19.110416628589746,17.331133903399817,35.697894743074684,24.424725067291583,-35.707050085921345,2158,1
3.176099919827422,13.499698132240958,16.21170653864496,15.311690837144113,31.10090334942967,22.067670964170294,31.5356028771989,3523,1
3.1773535674412505,14.004121795989542,17.497967857872528,15.711683368214192,-32.32345953470488,-22.731019336421575,33.06734245238814,1754,1
3.177249212989643,13.638698984854075,17.148468982236277,15.900464673628496,32.486898526190906,-23.09159876840089,-32.72747553877849,3428,1
3.177787738458009,14.385997636794231,18.72896614803357,17.44715559235113,35.896093357651,24.640619069139735,-35.58091448715552,1855,1
3.177804594073945,14.311712655969782,18.1117085675527,18.28079134064055,36.68077101468906,25.44372608271171,36.584849516031085,2689,1
3.1777520849967615,14.455891302417259,18.120369366928657,17.795375904611838,35.78655249393915,-25.828093369019356,36.17681699389889,1725,1
3.177342815715154,13.957006566109687,17.24906979723851,17.399144289731158,-35.03187632409644,24.777015294574916,34.783246943104395,1692,1
3.177244668178145,13.59196917253467,17.26816299457259,15.89367991893338,32.57528312593726,-22.694726788917535,-32.689902429760075,1140,1
3.1771854048509223,14.121364056805005,17.35102377125719,15.813969030275185,-33.07862113073997,23.218835543198427,32.406059473484994,2922,1
3.1781762408492495,15.016065289271557,18.124688471873196,17.194193384364628,-35.06294423273467,-25.79220894720927,34.95792919150628,105,1
3.177336204486218,13.109783213385455,18.02171739008044,16.250217724977222,-33.7545305699106,-23.567789148232162,-33.4301704999925,1314,1
3.1770243370439735,13.0006902960794,16.7429858172754,15.710200526851304,-31.94012979388413,-22.364848598680172,32.84521756600743,1093,1
3.178053074838991,14.283714487186238,18.467236428580968,18.07398686167866,36.739486439999936,-25.228470699741937,36.3830451068557,3682,1
3.1773102835531817,13.53872558724075,17.48590979029552,15.97233446138062,-32.72932442463487,23.001039881937732,-33.161067031345524,1184,1
3.1780326148494136,14.96435335898077,18.71183857914866,17.14212029400781,-35.0968167142376,-24.671233792702793,35.52981500759947,2254,1
3.1776131640100322,14.248078927725812,17.52036074264435,16.43302071323656,-35.8076137383711,-23.55848644762954,33.40971491616411,1699,1
3.1779053608704646,14.273524829528707,18.414475651350855,17.734311739110527,35.86296387180919,-25.039351591161118,-36.13641356644394,2677,1
3.1781064805459924,13.921465813228785,18.574033314908945,17.350185135474888,-35.31266416013503,24.945863658939597,-36.696873250829675,3660,1
